INFO: Waiting for incoming connection...
INFO: Worker thread started. Thread ID = [#WORKER#] 907
37965.650078 Worker Thread Alive!
R0:37965.649382,0.025075,274905495200.000000,1697507255.220740,37965.678674
Q:[]
R1:37965.751741,0.080083,274905495200.000000,1697507255.319360,37965.832091
Q:[]
R2:37965.836726,0.011004,274905495200.000000,1697507255.404237,37965.847826
Q:[]
R3:37965.971614,0.073100,274905495200.000000,1697507255.539112,37966.044794
Q:[R4,R5]
R4:37965.994345,0.040368,274905495200.000000,1697507255.612427,37966.085394
Q:[R5,R6,R7]
R5:37966.012452,0.049560,274905495200.000000,1697507255.652896,37966.135037
Q:[R6,R7]
R6:37966.048536,0.036016,274905495200.000000,1697507255.702537,37966.171119
Q:[R7]
R7:37966.073783,0.123963,274905495200.000000,1697507255.738605,37966.295147
Q:[R8]
R8:37966.242793,0.063168,274905495200.000000,1697507255.862706,37966.358449
Q:[R9,R10,R11,R12,R13,R14]
R9:37966.298960,0.046693,274905495200.000000,1697507255.925967,37966.405244
Q:[R10,R11,R12,R13,R14]
R10:37966.307583,0.013912,274905495200.000000,1697507255.972785,37966.419277
Q:[R11,R12,R13,R14]
R11:37966.308525,0.081527,274905495200.000000,1697507255.986754,37966.500865
Q:[R12,R13,R14]
R12:37966.316756,0.025620,274905495200.000000,1697507256.068358,37966.526548
Q:[R13,R14]
R13:37966.326262,0.005760,274905495200.000000,1697507256.094040,37966.532366
Q:[R14]
R14:37966.334014,0.012311,274905495200.000000,1697507256.099829,37966.544713
Q:[]
R15:37966.713853,0.091352,274905495200.000000,1697507256.281385,37966.805323
Q:[R16]
R16:37966.753869,0.017551,274905495200.000000,1697507256.372827,37966.822950
Q:[R17]
R17:37966.806577,0.037147,274905495200.000000,1697507256.390434,37966.860148
Q:[]
R18:37966.863022,0.180181,274905495200.000000,1697507256.430547,37967.043302
Q:[R19,R20,R21,R22,R23]
R19:37966.900866,0.073780,274905495200.000000,1697507256.610813,37967.117178
Q:[R20,R21,R22,R23,R24,R25]
R20:37966.920133,0.073465,274905495200.000000,1697507256.684690,37967.190730
Q:[R21,R22,R23,R24,R25,R26,R27]
R21:37966.961728,0.111064,274905495200.000000,1697507256.758236,37967.301877
Q:[R22,R23,R24,R25,R26,R27,R28,R29]
R22:37966.990162,0.021729,274905495200.000000,1697507256.869380,37967.323685
Q:[R23,R24,R25,R26,R27,R28,R29]
R23:37967.008690,0.125682,274905495200.000000,1697507256.891163,37967.449415
Q:[R24,R25,R26,R27,R28,R29,R30,R31]
X35:37967.546080,0.002004,37967.546115
X36:37967.588249,0.134291,37967.588273
R24:37967.100340,0.149118,274905495200.000000,1697507257.016900,37967.598587
Q:[R25,R26,R27,R28,R29,R30,R31,R32,R33,R34]
R25:37967.104400,0.004499,274905495200.000000,1697507257.166077,37967.603141
Q:[R26,R27,R28,R29,R30,R31,R32,R33,R34]
R26:37967.145895,0.054417,274905495200.000000,1697507257.170622,37967.657606
Q:[R27,R28,R29,R30,R31,R32,R33,R34,R37]
R27:37967.157771,0.021454,274905495200.000000,1697507257.225077,37967.679093
Q:[R28,R29,R30,R31,R32,R33,R34,R37]
R28:37967.280564,0.001011,274905495200.000000,1697507257.246556,37967.680129
Q:[R29,R30,R31,R32,R33,R34,R37]
R29:37967.284301,0.003259,274905495200.000000,1697507257.247592,37967.683412
Q:[R30,R31,R32,R33,R34,R37]
R30:37967.318310,0.176396,274905495200.000000,1697507257.250874,37967.859849
Q:[R31,R32,R33,R34,R37,R38,R39,R40]
R31:37967.333450,0.095164,274905495200.000000,1697507257.427364,37967.955099
Q:[R32,R33,R34,R37,R38,R39,R40,R41,R42]
R32:37967.462627,0.038800,274905495200.000000,1697507257.522588,37967.993955
Q:[R33,R34,R37,R38,R39,R40,R41,R42]
R33:37967.479888,0.071408,274905495200.000000,1697507257.561429,37968.065418
Q:[R34,R37,R38,R39,R40,R41,R42,R43,R44]
R34:37967.506080,0.055089,274905495200.000000,1697507257.632901,37968.120556
Q:[R37,R38,R39,R40,R41,R42,R43,R44,R45]
R37:37967.620251,0.063819,274905495200.000000,1697507257.688040,37968.184427
Q:[R38,R39,R40,R41,R42,R43,R44,R45]
R38:37967.768665,0.067073,274905495200.000000,1697507257.751899,37968.251536
Q:[R39,R40,R41,R42,R43,R44,R45]
R39:37967.787284,0.021852,274905495200.000000,1697507257.819005,37968.273428
Q:[R40,R41,R42,R43,R44,R45,R46]
R40:37967.844065,0.009075,274905495200.000000,1697507257.840900,37968.282536
Q:[R41,R42,R43,R44,R45,R46]
R41:37967.908839,0.106045,274905495200.000000,1697507257.850626,37968.389243
Q:[R42,R43,R44,R45,R46,R47,R48,R49]
R42:37967.941113,0.020049,274905495200.000000,1697507257.956733,37968.409344
Q:[R43,R44,R45,R46,R47,R48,R49]
R43:37968.039317,0.111921,274905495200.000000,1697507257.976808,37968.521306
Q:[R44,R45,R46,R47,R48,R49,R50,R51]
R44:37968.053794,0.058025,274905495200.000000,1697507258.088812,37968.579421
Q:[R45,R46,R47,R48,R49,R50,R51]
R45:37968.077772,0.044414,274905495200.000000,1697507258.146930,37968.623920
Q:[R46,R47,R48,R49,R50,R51]
R46:37968.251916,0.097835,274905495200.000000,1697507258.191415,37968.721822
Q:[R47,R48,R49,R50,R51,R52,R53,R54]
R47:37968.311437,0.128831,274905495200.000000,1697507258.289351,37968.850754
Q:[R48,R49,R50,R51,R52,R53,R54,R55,R56]
X59:37968.934504,0.118652,37968.934568
R48:37968.343637,0.084307,274905495200.000000,1697507258.418257,37968.935130
Q:[R49,R50,R51,R52,R53,R54,R55,R56,R57,R58]
X61:37968.951062,0.071455,37968.951105
